ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate
26740,Dinh Q. Lê,"Vietnamese American, born 1968",American,male,1968,0
26770,José Antonio Suárez Londoño,"Colombian, born 1955",Colombian,male,1955,0
26783,Alan Ritchie,"American, born England 1938",American,male,1938,0
26803,George Nakashima,"American, 1905–1990",American,do not identify,1905,1990
26805,Franco Annoni,"Swiss, 1924–1992",Swiss,male,1924,1992
26808,Giorgio DeCurso,"Italian, born 1927",Italian,do not identify,1927,0
26812,Archizoom Associati,"Italian, 1966–1974",Italian,do not identify,1966,1974
26820,"Piaggio S.p.A., Pontedera, Italy",founded 1884,Italian,do not identify,1884,0
26821,Corradino D'Ascanio,"Italian, 1891–1981",Italian,male,1891,1981
26839,Fang Lijun,"Chinese, born 1963",Chinese,male,1963,0
26840,Boris Berlin,"Danish, born Russia 1953",Danish,male,1953,0
26841,Poul Christiansen,"Danish, born 1947",Danish,do not identify,1947,0
26842,Komplot Design,"Danish, founded 1987",Danish,do not identify,1987,0
26852,Carme Pinos,"Spanish, born 1954",Spanish,female,1954,0
26859,Adriaan Geuze,"Dutch, born 1960",Dutch,male,1960,0
26866,Chris Johanson,"American, born 1968",American,male,1968,0
26867,Paul Chan,"American, born Hong Kong 1973",Chinese,male,1973,0
26871,Lars Tunbjörk,"Swedish, 1956–2015",Swedish,male,1956,2015
26883,"Unimark International Corporation, New York","American, established 1964",American,do not identify,1964,0
26884,Hong Hao,"Chinese, born 1965",Chinese,male,1965,0
26900,Josef von Sternberg,"Austrian, born Austria–Hungary (Vienna). 1894–1969",Austrian,male,1894,1969
26932,Murray Broom,"New Zealander, born 1955",New Zealander,male,1955,0
26934,Nick Schade,"American, born 1963",American,male,1963,0
26951,Andy Diaz Hope,"American, born 1967",American,male,1967,0
26954,Bayer Research Laboratories,"German, founded 1863",German,do not identify,1863,0
26958,Earle Dickson,"American, 1891–1936",American,male,1891,1936
26959,"Johnson & Johnson Consumer Companies, Inc.","USA, est. 1886",American,do not identify,1886,0
26960,Coloplast A/S,"Denmark, est. 1957",Danish,do not identify,1957,0
26965,Hermann Steiner,"Swiss, born 1913",Swiss,do not identify,1913,0
26967,William Painter,"American, 1838–1906",American,male,1838,1906
26969,Marc A. Chavannes,"Swiss, 1896–1994",Swiss,male,1896,1994
26970,Alfred W. Fielding,"American, 1917–1994",American,male,1917,1994
26977,Enric Bernat i Fontlladosa,"Spanish, 1923–2003",Spanish,male,1923,2003
26981,Jack Clements,American,American,male,0,0
26983,Otto Wichterle,"Czech, 1913–1998",Czech,male,1913,1998
26984,"Bausch & Lomb, USA","American, founded 1853",American,do not identify,1853,0
26985,Philips Research Laboratories,"The Netherlands, est. 1891",Dutch,do not identify,1891,0
26995,Walter Frederick Morrison,"American, born 1920",American,male,1920,0
26996,Warren Franscioni,"American, 1917–1974",American,male,1917,1974
27003,Noel Zeller,"American, 1936–2018",American,male,1936,2018
27005,Herman Goelitz Rowland,"American, born 1941",American,male,1941,0
27007,Kenji Ekuan,"Japanese, 1929–2015",Japanese,male,1929,2015
27009,GK Design Group,"Japanese, founded 1953",Japanese,do not identify,1953,0
27018,Forrest Mars,"American, 1904–1999",American,male,1904,1999
27020,Charles B. Stilwell,"American, n. d.",American,male,0,0
27023,GEM Manufacturing Ltd.,British,British,do not identify,0,0
27024,William Middlebrook,"American, n. d.",American,do not identify,0,0
27026,Hugh Moore,American,American,male,0,0
27027,Lawrence Luellen,American,American,male,0,0
27032,Edwin Moore,"American, 1878–1916",American,male,1878,1916
27034,Leo Gerstenzang,"American, born Poland",American,male,0,0
27037,Walter Hunt,"American, 1795–1859",American,male,1795,1859
27040,Richard James,"American, 1914–1975",American,male,1914,1975
27041,Betty James,"American, 1918–2008",American,female,1918,2008
27049,Ruben Rausing,"Swedish, 1895–1983",Swedish,male,1895,1983
27050,Erik Wallenberg,"Swedish, 1915–1999",Swedish,male,1915,1999
27057,Hymen Lipman,American,American,do not identify,0,0
27059,"Yaktrax, Inc.",USA,American,do not identify,0,0
27081,Daniel F. Cudzik,"American, born 1934",American,male,1934,0
27127,Beatrice Wood,"American, 1893–1998",American,female,1893,1998
27139,Heinrich Hoerle,"German, 1896–1936",German,male,1896,1936
27144,Eve Aschheim,"American, born 1958",American,female,1958,0
27148,Brad Brown,"American, born 1964",American,male,1964,0
27149,Hideo Kanbara,"Japanese, born 1978",Japanese,male,1978,0
27153,Kenneth Capps,"American, born 1939",American,male,1939,0
27154,Anne Chu,"American, 1959–2016",American,female,1959,2016
27155,Max Cole,"American, born 1937",American,female,1937,0
27161,Elena del Rivero,"Spanish, born 1949",Spanish,female,1949,0
27162,Lee Etheredge IV,"American, born 1968",American,male,1968,0
27163,Kendra Ferguson,"American, born 1946",American,female,1946,0
27165,Cheryl Goldsleger,"American, born 1951",American,female,1951,0
27169,Teo González,"Spanish, born 1964",Spanish,male,1964,0
27178,Christine Hiebert,"American, born 1960",American,female,1960,0
27179,Ann Ledy,"American, born 1952",American,female,1952,0
27183,Julia Mangold,"German, born 1966",German,female,1966,0
27184,Stefana McClure,"Irish, born 1959",Irish,female,1959,0
27185,Stephen Metts,"American, born 1968",American,male,1968,0
27186,Tatsuo Miyajima,"Japanese, born 1957",Japanese,male,1957,0
27187,Deborah Gottheil Nehmad,"American, born 1952",American,female,1952,0
27188,Gloria Ortiz-Hernández,"Colombian, born 1943",Colombian,female,1943,0
27189,Crown Beverage Packaging,USA,American,do not identify,0,0
27190,"Duro Bag Manufacturing Company, Elizabeth, New Jersey",founded 1953,American,do not identify,1953,0
27191,Flaminaire,"French, est. 1939",French,do not identify,1939,0
27194,Laurie Reid,"American, born 1964",American,female,1964,0
27195,Erik Saxon,"American, born 1941",American,male,1941,0
27196,Susan Schwalb,"American, born 1944",American,female,1944,0
27197,Adolf Rambold,"German, 1900–1996",German,male,1900,1996
27198,Teepack Spezialmaschinen GmbH & Co. KG,"German, founded 1948",German,do not identify,1948,0
27203,Zwelethu Mthethwa,"South African, born 1960",South African,male,1960,0
27204,Joan Waltemath,"American, born 1953",American,female,1953,0
27208,Bayer HealthCare AG,German,German,do not identify,0,0
27233,William E. Massie,"American, born 1962",American,male,1962,0
27237,Victoria Sambunaris,"American, born 1964",American,female,1964,0
27240,Erwin Pfrang,"German, born 1951",German,male,1951,0
27243,D-L Alvarez,"American, born 1965",American,male,1965,0
27259,Lindy Roy,"South African, born 1963",South African,female,1963,0
27261,Visual AIDS Artists Caucus,"American, founded 1988",American,do not identify,1988,0
27262,Thomas E. Noy,"American, born 1948",American,do not identify,1948,0
27267,MTA New York City Transit Team,"USA, est. 1953",American,do not identify,1953,0
27305,Marc Räder,"German, born 1966",German,male,1966,0
27307,Enrique Metinides,"Mexican, 1934–2022",Mexican,male,1934,2022
27315,William Bradford,"American, 1823–1892",American,male,1823,1892
27325,Hans Watzek,"Austrian, 1848–1903",Austrian,male,1848,1903
27326,Hugo Henneberg,"Austrian, 1863–1918",Austrian,male,1863,1918
27331,Johan Niegeman,"Dutch, 1902–1977",Dutch,male,1902,1977
27343,René Clair,"French, 1898–1981",French,male,1898,1981
27345,Dainese S.p.A.,"Italy, est. 1972",Italian,do not identify,1972,0
27393,Kumi Machida,"Japanese, born 1970",Japanese,female,1970,0
27397,Teodoro González de León,"Mexican, 1926–2016",Mexican,male,1926,2016
27403,Walton Ford,"American, born 1960",American,male,1960,0
27411,Paul Bruno,"German, 1874–1968",German,male,1874,1968
27420,Pierre Henri Puiseux,"French, 1855–1928",French,male,1855,1928
27427,Mark Dion,"American, born 1961",American,male,1961,0
27431,Neo Rauch,"German, born 1960",German,male,1960,0
27433,Peter Frankfurt,"American, born 1958",American,male,1958,0
27434,Mikon van Gastel,"Dutch, born 1971",Dutch,male,1971,0
27435,Kevin Kennon,"American, born 1958",American,male,1958,0
27436,Farshid Moussavi,"Iranian, born 1965",Iranian,female,1965,0
27437,Alejandro Zaera-Polo,"Spanish, born 1963",Spanish,male,1963,0
27445,Lygia Clark,"Brazilian, 1920–1988",Brazilian,female,1920,1988
27446,Gyula Kosice (Fernando Fallik),"Argentine, born Czechoslovakia (now Slovakia) 1924–2016",Argentine,male,1924,2016
27447,Armando Reverón,"Venezuelan, 1889–1954",Venezuelan,male,1889,1954
27461,Alfredo Barbini,"Italian, 1912–2007",Italian,male,1912,2007
27464,Tord Boontje,"Dutch, born 1968",Dutch,male,1968,0
27465,Emma Woffenden,"British, born 1962",British,male,1962,0
27466,Haresh Lalvani,"American, born India 1955",American,male,1955,0
27467,Milgo/Bufkin,"USA, est. 1916",American,do not identify,1916,0
27468,Josef Klima,Austrian,Austrian,male,0,0
27469,Christian Sander,"Austrian, born Germany. 1788–1874",Austrian,male,1788,1874
27470,Unidentified Designer,Romanian,Romanian,do not identify,0,0
27476,Ryue Nishizawa,"Japanese, born 1966",Japanese,male,1966,0
27479,Ole Scheeren,"German, born 1971",German,male,1971,0
27482,"Solari di Udine, Italy",founded 1948,Italian,do not identify,1948,0
27485,Michael Landy,"British, born 1963",British,male,1963,0
27488,Jeanne Moutoussamy-Ashe,"American, born 1951",American,female,1951,0
27491,James F. Gibson,American,American,male,0,0
27492,Valentina Kulagina,"Russian, 1902–1987",Russian,female,1902,1987
27503,Alan Herman,"American, born 1947",American,male,1947,0
27506,Mac Gramlich,"American, born Germany. 1905–1978",American,male,1905,1978
27524,Guy Nordenson,"American, born 1955",American,male,1955,0
27531,Jeffrey Ingram Stone,American,American,male,0,0
27532,Victoria Gil,"Spanish, born 1963",Spanish,female,1963,0
27561,Kutlug Ataman,"Turkish, born 1961",Turkish,male,1961,0
27589,Solange Fabião,"Brazilian, born 1963",Brazilian,female,1963,0
27596,Heike Baranowsky,"German, born 1967",German,female,1967,0
27641,GE Aircraft Engines,"American, founded 1942",American,do not identify,1942,0
27642,CFAN,"American, founded 1974",American,do not identify,1974,0
27656,Graham Little,"British, born 1972",British,male,1972,0
27660,Glenn A. Davis,"American, 1894–1980",American,male,1894,1980
27662,Vitra GmbH,Germany,German,do not identify,0,0
27663,Jennifer Pastor,"American, born 1966",American,female,1966,0
27669,Barry McGee,"American, born 1966",American,male,1966,0
27680,Bruce Gitlin,"American, born 1942",American,do not identify,1942,0
27683,Alex Kveton,"American, born Czechoslovakia 1948",American,do not identify,1948,0
27684,Neil Katz,"American, born 1962",American,do not identify,1962,0
27712,Marcel Dzama,"Canadian, born 1974",Canadian,male,1974,0
27713,Trenton Doyle Hancock,"American, born 1974",American,male,1974,0
27725,Biomega,"Denmark, est. 1998",Danish,do not identify,1998,0
27730,Kosuke Tsumura,"Japanese, born 1959",Japanese,male,1959,0
27731,"A-net, Inc.",Japan,Japanese,do not identify,0,0
27732,Cindy van den Bremen,"Dutch, born 1972",Dutch,female,1972,0
27733,Hareide Designmill,"Norway, est. 2000",Norwegian,do not identify,2000,0
27734,Bård Løtveit,"Norwegian, born 1959",Norwegian,do not identify,1959,0
27735,AutoSock AS,Norway,Norwegian,do not identify,0,0
27736,Startloop AS,Norway,Norwegian,do not identify,0,0
27737,Gerhard Heufler,"Austrian, born 1944",Austrian,male,1944,0
27741,"Gad Shaanan Design, Inc.","USA, est. 1981",American,do not identify,1981,0
27743,"Med-Eng Systems, Inc.","Canada, est. 1981",Canadian,do not identify,1981,0
27753,Jens Martin Skibsted,"Danish, born 1970",Danish,male,1970,0
27754,PUMA,Germany,German,do not identify,0,0
27756,"…XYZ Dot Dot Dot Ex Why Zed Design, Ltd.","South Africa, est. 2000",South African,do not identify,2000,0
27758,Roelf Mulder,"South African, born 1959",South African,male,1959,0
27759,Karim Rashid,"Canadian, born Egypt 1960",Egyptian,male,1960,0
27763,"Vessel, Inc.","USA, est. 2001",American,do not identify,2001,0
27765,Matthias Megyeri,"German, born 1973",German,male,1973,0
27767,Mathieu Lehanneur,"French, born 1974",French,male,1974,0
27768,Schiebel Elektronische Geräte GmbH,"Austria, est. 1951",Austrian,do not identify,1951,0
27776,Jackie Piper,"American, born UK 1968",American,do not identify,1968,0
27777,Marcus Willcocks,"British, born 1977",British,male,1977,0
27778,"Design Against Crime Research Initiative, Central Saint Martins College of Art and Design","UK, est. 2000",British,do not identify,2000,0
27781,Carolien Vlieger,"Dutch, born 1975",Dutch,female,1975,0
27782,Hein van Dam,"Dutch, born 1974",Dutch,male,1974,0
27783,Vlieger & Vandam,"The Netherlands, est. 2004",Dutch,do not identify,2004,0
27786,Anthony Dunne,"British, born 1964",British,male,1964,0
27787,Fiona Raby,"British, born 1963",British,female,1963,0
27788,Dunne & Raby,"UK, est. 1994",British,do not identify,1994,0
27791,Michael Rakowitz,"American, born 1973",American,male,1973,0
27792,Martín Ruiz de Azúa,"Spanish, born 1965",Spanish,male,1965,0
27801,Humanscale,"USA, est. 1982",American,do not identify,1982,0
27802,Freeplay Energy Plc.,"South Africa, est. 1996",South African,do not identify,1996,0
27808,Ouzak Design Formation,"Japan, est. 1996",Japanese,do not identify,1996,0
27809,Takefu Knife Village,Japan,Japanese,do not identify,0,0
27818,Roy Arden,"Canadian, born 1957",Canadian,male,1957,0
27819,Robert Demachy,"French, 1859–1936",French,male,1859,1936
27820,Tim Lee,"Korean, born 1975",Korean,male,1975,0
27821,Robin Rhode,"South African, born 1976",South African,male,1976,0
27822,Melanie Smith,"British, born 1965",British,female,1965,0
27853,Kazuhiro Yamanaka,"Japanese, born 1971",Japanese,male,1971,0
27854,Pallucco Italia S.p.A.,"Italian, est. 1980",Italian,do not identify,1980,0
27856,Artecnica,"American, founded 1986",American,do not identify,1986,0
27857,Gray Foy,"American, 1922–2012",American,male,1922,2012
27879,Hill Jephson Robb,"Scottish, born 1970",Scottish,male,1970,0
27881,Paul Kirps,"Luxembourger, born 1969",Luxembourger,male,1969,0
27888,Ralph Borland,"South African, born 1974",South African,male,1974,0
27898,Carl Mertens,"Germany, est. 1919",German,male,1919,0
27904,Naoto Fukasawa,"Japanese, born 1956",Japanese,male,1956,0
27918,Olivier Peyricot,"French, born 1969",French,male,1969,0
27926,"Adachi Shiki Kogyo Co., Ltd.","Japan, est. 1942",Japanese,do not identify,1942,0
27934,Antenna Design,"USA, est. 1997",American,do not identify,1997,0
27944,Duncan Turner,"British, born 1979",British,male,1979,0
27946,Clean Call,"USA, est. 1995",American,do not identify,1995,0
27947,Elizabeth A. Wilkes,"American, born 1945",American,female,1945,0
27951,"McLaren Performance Technologies, Inc.",USA,American,do not identify,0,0
27952,"Carlson Technology, Inc.","USA, est. 1982",American,do not identify,1982,0
27953,Jan Marcussen,"Danish, born 1957",Danish,do not identify,1957,0
27958,Prestige Products,USA,American,do not identify,0,0
27963,"RedStart Design, LLC","USA, est. 2004",American,do not identify,2004,0
27966,Nayland Blake,"American, born 1960",American,male,1960,0
27968,Safety 1st,"USA, est. 1984",American,do not identify,1984,0
27971,Rivane Neuenschwander,"Brazilian, born 1967",Brazilian,female,1967,0
27983,West 8 Urban Design & Landscape Architecture BV,"Rotterdam, The Netherlands, founded 1987",Dutch,do not identify,1987,0
27989,Alfredo Volpi,"Brazilian, born Italy. 1896–1988",Brazilian,male,1896,1988
27990,"Leatherman Tool Group, Inc.","USA, est. 1983",American,do not identify,1983,0
27993,"Sam Medical Products, a division of The Seaberg Company, Inc.","USA, est. 1985",American,do not identify,1985,0
27997,Deborah Adler,"American, born 1975",American,female,1975,0
28002,Craig Grimes,"American, born 1956",American,male,1956,0
28003,Organ Recovery Systems,"USA, est. 1998",American,do not identify,1998,0
28011,"Frabill, Inc.","USA, est. 1944",American,do not identify,1944,0
28015,Schoeller Textil AG,"Switzerland, est. 1868",Swiss,do not identify,1868,0
28019,Masamichi Udagawa,"Japanese, born 1964",Japanese,male,1964,0
28020,Sigi Moeslinger,"Austrian, born 1968",Austrian,female,1968,0
28048,Barry Frydlender,"Israeli, born 1954",Israeli,male,1954,0
28050,Tomoko Sawada,"Japanese, born 1977",Japanese,female,1977,0
28058,Avery Dennison,USA,American,do not identify,0,0
28063,"e2v Technologies, Ltd.","UK, est. 1947",British,do not identify,1947,0
28064,Alloy Ltd. Total Product Design,"UK, est. 1999",British,do not identify,1999,0
28073,"Brookdale International Systems, Inc., a DuPont Canada Company",Canada,Canadian,do not identify,0,0
28074,"Skystreme UK, Ltd.",UK,British,do not identify,0,0
28075,Bernard William Hanning,"British, born 1942",British,do not identify,1942,0
28076,Vernon Pascoe,"New Zealander, 1942–1999",New Zealander,male,1942,1999
28078,NOAQ Flood Protection AB,"Sweden, est. 2001",Swedish,do not identify,2001,0
28081,Dräger Safety AG & Co.,Germany,German,do not identify,0,0
28082,Jakob Wagner,"Danish, born 1963",Danish,male,1963,0
28084,Brunton,"USA, est. 1894",American,do not identify,1894,0
28086,Stephan Augustin,"German, born 1967",German,male,1967,0
28097,Wangechi Mutu,"Kenyan American, born 1972",Kenyan,female,1972,0
28098,Mark Grotjahn,"American, born 1968",American,male,1968,0
28099,Dave Muller,"American, born 1964",American,male,1964,0
